"url","pub_date"
"http://www.nytimes.com/1993/04/01/world/china-raises-ante-over-hong-kong.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/01/opinion/foreign-affairs-a-new-red-menace-scam.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/01/nyregion/c-corrections-422793.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/01/nyregion/inside-663193.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/01/opinion/essay-ghost-at-the-summit.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/01/world/talks-are-set-on-the-details-of-haiti-pact.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/01/world/islamic-group-has-grown-from-splinter-to-a-thorn.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/01/world/egypt-s-war-with-militants-both-sides-harden-positions.html","1993-04-01T00:00:00Z"
"http://www.nytimes.com/1993/04/02/world/balancing-act-for-haiti-developing-plan-for-aristide-s-return-proving-delicate.html","1993-04-02T00:00:00Z"
"http://www.nytimes.com/1993/04/02/nyregion/legislature-is-proposed-for-nassau.html","1993-04-02T00:00:00Z"
"http://www.nytimes.com/1993/04/02/world/aguascalientes-journal-mexico-s-political-dinosaurs-aren-t-fossils-yet.html","1993-04-02T00:00:00Z"
"http://www.nytimes.com/1993/04/03/opinion/l-albania-s-independence-262493.html","1993-04-03T00:00:00Z"
"http://www.nytimes.com/1993/04/03/opinion/l-sudanese-government-wars-with-populace-253593.html","1993-04-03T00:00:00Z"
"http://www.nytimes.com/1993/04/03/world/toward-the-summit-the-spotlight-again-falls-on-yeltsin.html","1993-04-03T00:00:00Z"
"http://www.nytimes.com/1993/04/03/opinion/l-haiti-coup-leaders-deserve-no-reward-254393.html","1993-04-03T00:00:00Z"
"http://www.nytimes.com/1993/04/03/nyregion/democrats-question-plan-to-reshape-the-nassau-government.html","1993-04-03T00:00:00Z"
"http://www.nytimes.com/1993/04/04/style/out-there-rome-judgment-days.html","1993-04-04T00:00:00Z"
"http://www.nytimes.com/1993/04/04/opinion/justice-cuomo.html","1993-04-04T00:00:00Z"
"http://www.nytimes.com/1993/04/04/business/world-markets-italy-s-scandal-scares-investors-away.html","1993-04-04T00:00:00Z"
"http://www.nytimes.com/1993/04/04/world/yeltsin-tiptoeing-on-sensitive-issue.html","1993-04-04T00:00:00Z"
"http://www.nytimes.com/1993/04/04/world/vietnam-poet-sings-a-song-of-endurance.html","1993-04-04T00:00:00Z"
"http://www.nytimes.com/1993/04/04/magazine/four-futures-for-russia.html","1993-04-04T00:00:00Z"
"http://www.nytimes.com/1993/04/04/world/peru-moves-rebel-leader-to-a-high-security-cell.html","1993-04-04T00:00:00Z"
