"url","pub_date"
"http://www.nytimes.com/1995/07/01/world/in-john-major-s-london-lots-of-tea-and-treachery.html","1995-07-01T00:00:00Z"
"http://www.nytimes.com/1995/07/01/us/beliefs-663695.html","1995-07-01T00:00:00Z"
"http://www.nytimes.com/1995/07/01/world/facing-threat-in-parliament-yeltsin-removes-3-ministers.html","1995-07-01T00:00:00Z"
"http://www.nytimes.com/1995/07/03/nyregion/chronicle-795195.html","1995-07-03T00:00:00Z"
"http://www.nytimes.com/1995/07/03/opinion/at-home-abroad-paradise-enow.html","1995-07-03T00:00:00Z"
"http://www.nytimes.com/1995/07/03/opinion/l-credit-clergy-for-concessions-in-mexico-020095.html","1995-07-03T00:00:00Z"
"http://www.nytimes.com/1995/07/03/world/a-corrupt-tide-in-russia-from-state-business-ties.html","1995-07-03T00:00:00Z"
"http://www.nytimes.com/1995/07/03/world/anti-poverty-program-under-fire-in-mexico.html","1995-07-03T00:00:00Z"
"http://www.nytimes.com/1995/07/03/world/tory-infighting-highlights-labor-s-comeback.html","1995-07-03T00:00:00Z"
"http://www.nytimes.com/1995/07/03/world/behind-smiles-egyptians-tell-mubarak-to-shape-up.html","1995-07-03T00:00:00Z"
"http://www.nytimes.com/1995/07/04/world/victors-in-thailand-linked-to-vote-buying-seek-coalition.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/04/world/tories-vote-today-on-the-future-of-both-major-and-the-party-itself.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/04/world/russian-tycoon-finds-politics-good-business.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/04/world/yugoslavs-celebrate-sports-victory-with-a-political-echo.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/04/business/international-business-in-a-polish-shipyard-signals-of-eastern-europe-s-revival.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/04/world/anthoupolis-journal-war-s-dark-secret-kept-alive-by-women-in-black.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/04/world/chechen-offers-to-resign-if-russia-grants-independence.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/04/opinion/mr-mubarak-valuable-and-vulnerable.html","1995-07-04T00:00:00Z"
"http://www.nytimes.com/1995/07/05/world/tories-pick-major-as-leader-again-but-split-remains.html","1995-07-05T00:00:00Z"
"http://www.nytimes.com/1995/07/05/opinion/l-on-not-slighting-italy-398195.html","1995-07-05T00:00:00Z"
"http://www.nytimes.com/1995/07/05/world/egyptian-group-says-it-tried-to-kill-mubarak.html","1995-07-05T00:00:00Z"
"http://www.nytimes.com/1995/07/05/world/china-s-cloud-over-hong-kong-is-97-here.html","1995-07-05T00:00:00Z"
"http://www.nytimes.com/1995/07/05/world/peace-talks-open-anew-in-mexico.html","1995-07-05T00:00:00Z"
"http://www.nytimes.com/1995/07/06/world/major-s-cabinet-right-and-left-rewarded.html","1995-07-06T00:00:00Z"
"http://www.nytimes.com/1995/07/06/opinion/mr-major-wins-for-now.html","1995-07-06T00:00:00Z"
"http://www.nytimes.com/1995/07/06/world/belfast-catholics-loyal-to-ira-say-it-stirred-up-street-violence.html","1995-07-06T00:00:00Z"
"http://www.nytimes.com/1995/07/06/world/us-warns-thais-on-naming-cabinet-members-linked-to-drugs.html","1995-07-06T00:00:00Z"
"http://www.nytimes.com/1995/07/06/us/florida-governor-stricken-by-mild-stroke.html","1995-07-06T00:00:00Z"
"http://www.nytimes.com/1995/07/06/business/international-business-out-of-south-africa-progress.html","1995-07-06T00:00:00Z"
"http://www.nytimes.com/1995/07/07/business/international-briefs-italian-designers-reportedly-indicted.html","1995-07-07T00:00:00Z"
"http://www.nytimes.com/1995/07/07/world/major-s-scorecard.html","1995-07-07T00:00:00Z"
"http://www.nytimes.com/1995/07/07/world/scandal-over-paris-luxury-apartments-embarrasses-chirac.html","1995-07-07T00:00:00Z"
"http://www.nytimes.com/1995/07/08/opinion/l-militant-islam-fills-a-governmental-void-749595.html","1995-07-08T00:00:00Z"
"http://www.nytimes.com/1995/07/08/world/after-civilians-are-killed-chechens-break-off-talks.html","1995-07-08T00:00:00Z"
"http://www.nytimes.com/1995/07/09/world/two-more-mexicans-are-freed-in-assassination-of-candidate.html","1995-07-09T00:00:00Z"
"http://www.nytimes.com/1995/07/09/nyregion/l-a-council-member-s-dissent-should-not-cost-her-access-785795.html","1995-07-09T00:00:00Z"
"http://www.nytimes.com/1995/07/09/weekinreview/the-world-everyone-s-too-busy-to-be-africa-s-leader.html","1995-07-09T00:00:00Z"
"http://www.nytimes.com/1995/07/10/opinion/haiti-lessons-for-the-next-election.html","1995-07-10T00:00:00Z"
"http://www.nytimes.com/1995/07/10/world/haiti-to-delay-announcement-of-results-of-national-voting.html","1995-07-10T00:00:00Z"
