"url","pub_date"
"http://www.nytimes.com/2013/02/01/us/politics/sharp-exchanges-expected-in-hearing-on-hagel-nomination.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/01/us/politics/text-of-chuck-hagels-opening-remarks.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/01/us/politics/extension-of-debt-limit-clears-congress.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/01/opinion/impetus-for-gop-change.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/01/opinion/myths-about-gun-regulation.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/01/opinion/a-chuck-hagel-confirmation-ordeal.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/01/world/middleeast/clinton-reviews-tenure-focusing-on-syria-and-iran.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/01/us/politics/senators-look-at-07-failure-for-lessons-on-immigration.html","2013-02-01T00:00:00Z"
"http://www.nytimes.com/2013/02/02/us/politics/energy-secretary-to-depart-as-administration-vacancies-mount.html","2013-02-02T00:00:00Z"
"http://www.nytimes.com/2013/02/02/us/politics/in-hidebound-senate-decorum-becomes-less-traditional.html","2013-02-02T00:00:00Z"
"http://www.nytimes.com/2013/02/03/us/politics/in-behind-scene-blows-and-triumphs-sense-of-clinton-future.html","2013-02-03T00:00:00Z"
"http://www.nytimes.com/2013/02/03/opinion/sunday/a-cruel-blow-to-american-families.html","2013-02-03T00:00:00Z"
"http://www.nytimes.com/2013/02/03/business/banks-at-least-had-a-friend-in-geithner.html","2013-02-03T00:00:00Z"
"http://www.nytimes.com/2013/02/03/us/politics/a-secret-bipartisan-group-with-its-own-immigration-plan.html","2013-02-03T00:00:00Z"
"http://www.nytimes.com/2013/02/03/technology/consumer-data-protection-laws-an-ocean-apart.html","2013-02-03T00:00:00Z"
"http://www.nytimes.com/2013/02/03/us/lawmakers-aim-to-limit-drones-and-safeguard-privacy.html","2013-02-03T00:00:00Z"
"http://www.nytimes.com/2013/02/03/us/politics/top-gop-donors-seek-greater-say-in-senate-races.html","2013-02-03T00:00:00Z"
"http://www.nytimes.com/2013/02/04/opinion/krugman-friends-of-fraud.html","2013-02-04T00:00:00Z"
"http://www.nytimes.com/2013/02/04/opinion/keller-selling-amnesty.html","2013-02-04T00:00:00Z"
"http://www.nytimes.com/2013/02/05/us/politics/senate-to-revist-violence-against-women-act.html","2013-02-05T00:00:00Z"
"http://www.nytimes.com/2013/02/05/us/politics/waiting-times-to-vote-at-polls-draw-scrutiny.html","2013-02-05T00:00:00Z"
"http://www.nytimes.com/2013/02/05/opinion/litmus-tests-for-israel.html","2013-02-05T00:00:00Z"
"http://www.nytimes.com/2013/02/05/us/politics/immigration-hearings-set-to-open-in-the-house.html","2013-02-05T00:00:00Z"
"http://www.nytimes.com/2013/02/05/us/politics/john-mccain-opposes-filibuster-of-chuck-hagel.html","2013-02-05T00:00:00Z"
"http://www.nytimes.com/2013/02/05/us/politics/borrowing-limit-raised-officially.html","2013-02-05T00:00:00Z"
"http://www.nytimes.com/2013/02/06/us/politics/obama-congress-budget-cuts.html","2013-02-06T00:00:00Z"
"http://www.nytimes.com/2013/02/06/us/politics/house-gop-explores-immigration-changes-short-of-citizenship.html","2013-02-06T00:00:00Z"
