"url","pub_date"
"http://www.nytimes.com/1995/04/01/nyregion/giuliani-gives-press-secretary-a-promotion.html","1995-04-01T00:00:00Z"
"http://www.nytimes.com/1995/04/01/nyregion/new-jersey-daily-briefing-first-grader-totes-governor.html","1995-04-01T00:00:00Z"
"http://www.nytimes.com/1995/04/01/opinion/l-italian-left-could-play-kingmaker-role-811295.html","1995-04-01T00:00:00Z"
"http://www.nytimes.com/1995/04/01/us/in-a-gop-world-a-democrat-rules-chicago.html","1995-04-01T00:00:00Z"
"http://www.nytimes.com/1995/04/02/magazine/sunday-april-2-1995-causes-bailing-out-of-burma.html","1995-04-02T00:00:00Z"
"http://www.nytimes.com/1995/04/02/nyregion/neighborhood-report-upper-west-side-uniting-to-pack-a-heavyweight-wallop.html","1995-04-02T00:00:00Z"
"http://www.nytimes.com/1995/04/02/nyregion/new-jersey-dateline-america.html","1995-04-02T00:00:00Z"
"http://www.nytimes.com/1995/04/03/world/mubarak-s-challenge.html","1995-04-03T00:00:00Z"
"http://www.nytimes.com/1995/04/03/world/kenya-acts-to-curb-its-opponents-and-press.html","1995-04-03T00:00:00Z"
"http://www.nytimes.com/1995/04/03/world/school-for-assassins-or-aid-to-latin-democracy.html","1995-04-03T00:00:00Z"
"http://www.nytimes.com/1995/04/03/world/many-haitians-fearful-despite-un-presence.html","1995-04-03T00:00:00Z"
"http://www.nytimes.com/1995/04/05/opinion/the-secrecy-infection.html","1995-04-05T00:00:00Z"
"http://www.nytimes.com/1995/04/05/world/muslim-rebels-kill-scores-in-philippines.html","1995-04-05T00:00:00Z"
"http://www.nytimes.com/1995/04/05/world/cia-s-workaday-cloak.html","1995-04-05T00:00:00Z"
"http://www.nytimes.com/1995/04/05/world/colombian-press-feels-heat-for-linking-president-to-drug-lords.html","1995-04-05T00:00:00Z"
"http://www.nytimes.com/1995/04/05/world/national-nightmare-returns-to-argentine-consciousness.html","1995-04-05T00:00:00Z"
"http://www.nytimes.com/1995/04/06/world/nigeria-s-sinking-fortune-is-reflected-in-soccer-group-s-snub.html","1995-04-06T00:00:00Z"
"http://www.nytimes.com/1995/04/06/opinion/l-grant-haitian-minors-their-refugee-status-899395.html","1995-04-06T00:00:00Z"
"http://www.nytimes.com/1995/04/06/world/philippine-town-struggles-to-recover-from-rebel-raid.html","1995-04-06T00:00:00Z"
"http://www.nytimes.com/1995/04/07/world/pentagon-lists-27-who-face-threat-of-death-in-haiti.html","1995-04-07T00:00:00Z"
"http://www.nytimes.com/1995/04/08/nyregion/messinger-ventures-west-of-12th-avenue.html","1995-04-08T00:00:00Z"
"http://www.nytimes.com/1995/04/08/nyregion/on-sidewalk-city-official-calls-mayor-a-censor.html","1995-04-08T00:00:00Z"
"http://www.nytimes.com/1995/04/09/nyregion/c-corrections-609795.html","1995-04-09T00:00:00Z"
"http://www.nytimes.com/1995/04/09/world/mexican-government-and-rebels-to-meet-today-to-prepare-new-round-of-peace-talks.html","1995-04-09T00:00:00Z"
"http://www.nytimes.com/1995/04/09/world/fraud-charged-on-eve-of-peru-vote.html","1995-04-09T00:00:00Z"
"http://www.nytimes.com/1995/04/09/nyregion/neighborhood-report-bronx-up-close-district-chiefs-feel-cutbacks-to-the-bone.html","1995-04-09T00:00:00Z"
"http://www.nytimes.com/1995/04/09/magazine/l-what-us-worry-668195.html","1995-04-09T00:00:00Z"
"http://www.nytimes.com/1995/04/10/world/secret-guatemalan-military-unit-linked-to-cia-dies-and-is-born-again.html","1995-04-10T00:00:00Z"
"http://www.nytimes.com/1995/04/10/world/fujimori-is-well-ahead-in-an-election-exit-poll-in-peru.html","1995-04-10T00:00:00Z"
"http://www.nytimes.com/1995/04/10/nyregion/unfathomable-pataki-may-find-personal-distance-puts-goals-out-of-reach.html","1995-04-10T00:00:00Z"
"http://www.nytimes.com/1995/04/10/world/tv-stars-defeat-politicians-in-tokyo-and-osaka-governor-races.html","1995-04-10T00:00:00Z"
