"url","pub_date"
"http://www.nytimes.com/1993/09/01/style/chronicle-899293.html","1993-09-01T00:00:00Z"
"http://www.nytimes.com/1993/09/01/nyregion/indictment-is-awaiting-councilman.html","1993-09-01T00:00:00Z"
"http://www.nytimes.com/1993/09/02/opinion/l-in-ex-soviet-lands-us-must-use-caution-995193.html","1993-09-02T00:00:00Z"
"http://www.nytimes.com/1993/09/02/nyregion/councilman-colon-arraigned-on-charges-of-stealing-funds.html","1993-09-02T00:00:00Z"
"http://www.nytimes.com/1993/09/02/world/port-elizabeth-journal-the-new-south-africa-puts-the-old-one-on-trial.html","1993-09-02T00:00:00Z"
"http://www.nytimes.com/1993/09/03/business/texaco-gets-aid-to-invest-in-russia.html","1993-09-03T00:00:00Z"
"http://www.nytimes.com/1993/09/04/us/texas-senator-is-subpoenaed-in-inquiry-over-role-as-state-treasurer.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/04/opinion/prayers-won-t-pacify-south-africa.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/04/world/judge-arrested-as-italian-scandal-touches-judiciary-for-first-time.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/04/obituaries/meade-esposito-86-former-power-in-politics-is-dead.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/04/opinion/peronist-backsliding.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/04/world/mexico-passes-electoral-change-but-foils-a-presidential-bid.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/04/opinion/l-peruvians-support-their-government-471993.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/04/world/lawmakers-fight-ouster-by-yeltsin.html","1993-09-04T00:00:00Z"
"http://www.nytimes.com/1993/09/05/world/many-disappear-in-haitian-terror-campaign.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/world/cigarettes-a-thriving-industry-in-bleak-sarajevo.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/world/new-arms-scandal-adds-to-nicaragua-s-woes.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/opinion/an-open-door-to-mideast-peace.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/world/against-all-odds-france-likes-its-premier.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/world/pope-starts-lithuania-visit-first-to-an-ex-soviet-land.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/nyregion/the-men-who-would-beat-o-rourke.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/world/reburial-is-both-a-ceremony-and-a-test-for-today-s-hungary.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/05/weekinreview/conversations-robert-m-kimmitt-envoy-departs-germany-upbeat-despite-all-sturm.html","1993-09-05T00:00:00Z"
"http://www.nytimes.com/1993/09/06/opinion/l-poor-in-nicaragua-are-ignored-again-243193.html","1993-09-06T00:00:00Z"
"http://www.nytimes.com/1993/09/06/world/marseilles-journal-a-soccer-scandal-engulfs-all-france.html","1993-09-06T00:00:00Z"
"http://www.nytimes.com/1993/09/06/world/chamorro-and-foes-settling-disputes-smoothing-way-for-talks-with-sandinistas.html","1993-09-06T00:00:00Z"
"http://www.nytimes.com/1993/09/06/world/un-is-holding-talks-on-lifting-its-3-year-ban-on-iraqi-oil-sales.html","1993-09-06T00:00:00Z"
"http://www.nytimes.com/1993/09/06/world/china-sees-market-leninism-as-way-to-future.html","1993-09-06T00:00:00Z"
"http://www.nytimes.com/1993/09/06/nyregion/west-indians-adding-clout-at-ballot-box.html","1993-09-06T00:00:00Z"
"http://www.nytimes.com/1993/09/06/opinion/l-somalis-work-to-rebuild-their-country-509093.html","1993-09-06T00:00:00Z"
"http://www.nytimes.com/1993/09/07/world/thousands-flee-kenya-ethnic-strife.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/nyregion/political-memo-asbestos-and-schools-in-crisis-opportunity.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/world/for-the-settlers-in-gaza-total-shock.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/opinion/the-war-on-arab-intellectuals.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/world/in-a-palestinian-center-a-state-is-taking-shape.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/world/china-riddle-life-improves-though-repression-persists.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/world/body-of-marcos-is-flown-home-to-the-philippines.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/world/national-dialogue-in-nicaragua-hits-obstacles.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/opinion/l-death-in-south-africa-mustn-t-kill-hope-857093.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/07/world/nigerian-union-of-oil-workers-suspends-strike.html","1993-09-07T00:00:00Z"
"http://www.nytimes.com/1993/09/08/opinion/l-don-t-throw-out-the-baby-in-parking-scandal-more-privatization-043093.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/world/ukraine-questions-the-price-tag-of-independence.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/nyregion/investigators-ask-did-lockheed-clean-house.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/opinion/l-don-t-throw-out-the-baby-in-parking-scandal-fines-raise-revenue-042193.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/world/coup-weary-venezuelans-await-a-vote.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/opinion/l-don-t-throw-out-the-baby-in-parking-scandal-like-tennis-lobbying-040593.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/world/no-purge-yet-in-guatemala-but-a-battle-royal.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/world/south-african-blacks-gain-share-of-power-in-months-before-a-multiracial-vote.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/opinion/l-don-t-throw-out-the-baby-in-parking-scandal-039193.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/08/world/canadian-to-call-general-election.html","1993-09-08T00:00:00Z"
"http://www.nytimes.com/1993/09/09/opinion/almost-free-in-south-africa.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/opinion/burying-ferdinand-marcos.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/world/mideast-accord-palestinians-seen-in-need-of-billions-in-foreign-aid.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/nyregion/attorney-general-abrams-to-quit-to-join-a-law-firm-in-manhattan.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/world/mideast-accord-israeli-cabinet-official-quits-imperiling-peace-plan.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/world/us-businesses-eager-for-south-africa-trade.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/opinion/new-york-s-archaic-courts.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/opinion/l-puerto-rico-s-choice-must-be-heeded-033893.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/nyregion/c-corrections-985293.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/nyregion/resignation-setting-off-maneuvers-between-2-top-democrats.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/09/world/haitian-police-chief-emerges-from-the-shadows.html","1993-09-09T00:00:00Z"
"http://www.nytimes.com/1993/09/10/opinion/beyond-the-shock-of-recognition.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/world/greek-chief-calls-election-after-losing-majority.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/world/mideast-accord-jordan-jordan-waits-to-ratify-pact-with-israel.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/world/mideast-accord-three-letters-that-sealed-the-diplomatic-bargain.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/world/mideast-accord-refugees-palestinians-reactions-anger-doubt-and-hope.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/world/mideast-accord-news-analysis-the-brave-new-middle-east.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/world/mideast-accord-the-plo-plo-lining-up-palestinian-support-for-accord.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/world/mideast-accord-unanswered-questions-details-unsettled-in-accord.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/10/us/senator-goes-before-texas-grand-jury.html","1993-09-10T00:00:00Z"
"http://www.nytimes.com/1993/09/12/world/mideast-accord-new-calculations-for-arab-lands-a-raft-of-questions.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/world/mideast-accord-the-ceremony-old-enemies-arafat-and-rabin-to-meet.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/opinion/l-israeli-palestinian-plan-is-prudent-and-bold-camp-david-fulfilled-961793.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/opinion/historic-breakthrough-not-yet-stay-tuned.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/weekinreview/sept-5-11-four-years-after-his-death-marcos-is-buried.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/world/prominent-backer-of-aristide-is-slain-after-mass.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/weekinreview/the-world-reform-in-mexico-now-you-see-it.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/nyregion/an-abrams-ally-jockeys-for-his-newly-open-job.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/weekinreview/sept-5-11-endgame-stuff-bosnian-leader-gains-little-from-an-appeal-to-clinton.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/weekinreview/sept-5-11-anti-russian-sentiment-baltics-pope-finds-domination-problem-still.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/world/mideast-accord-a-practical-step-excerpts-from-interview-with-president.html","1993-09-12T00:00:00Z"
"http://www.nytimes.com/1993/09/12/weekinreview/palestinians-in-the-end-go-it-alone.html","1993-09-12T00:00:00Z"
