"url","pub_date"
"http://www.nytimes.com/1995/03/01/world/washington-talk-christopher-drops-hint-is-yeltsin-essential.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/world/for-moscow-s-soldiers-some-respite-amid-the-ruins.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/world/salinas-s-brother-charged-in-mexican-assassination.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/world/port-au-prince-journal-carnival-s-theme-let-lent-come-haiti-has-hope.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/opinion/l-how-israel-can-regain-the-road-to-peace-387095.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/world/nato-secretary-general-questioned-in-belgian-scandal.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/world/mexican-family-s-black-sheep-was-often-out-of-the-picture.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/opinion/l-haitians-remember-carter-s-role-bitterly-924095.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/world/fugitive-returned-to-spain.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/01/opinion/new-look-at-a-mexican-murder.html","1995-03-01T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/us-and-china-in-a-clash-over-human-rights.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/nyregion/city-revives-plan-for-ems-merger.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/britain-s-premier-survives-challenge-on-european-policy.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/indonesia-cites-army-in-timor-killings.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/uneasy-crossroads-a-special-report-discontent-seethes-in-once-stable-turkey.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/salinas-s-accused-brother-mexico-searches-for-a-motive.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/mass-grave-uncovered-in-chechnya.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/winnie-mandela-s-fortunes-buffeted-anew-by-graft-case.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/world/dole-hammers-on-yeltsin-as-us-frustration-grows.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/02/business/salinas-blames-successor-for-peso-crisis.html","1995-03-02T00:00:00Z"
"http://www.nytimes.com/1995/03/03/world/12-chinese-intellectuals-call-for-limit-on-police-powers.html","1995-03-03T00:00:00Z"
"http://www.nytimes.com/1995/03/03/world/arrest-of-ex-mexican-leader-s-brother-stirs-support-for-zedillo.html","1995-03-03T00:00:00Z"
"http://www.nytimes.com/1995/03/03/world/italian-ex-premier-is-ordered-to-trial-as-mafia-protector.html","1995-03-03T00:00:00Z"
"http://www.nytimes.com/1995/03/03/world/real-winnie-mandela-benefactor-or-grafter.html","1995-03-03T00:00:00Z"
"http://www.nytimes.com/1995/03/03/nyregion/report-from-giuliani-shows-an-erosion-in-some-city-services.html","1995-03-03T00:00:00Z"
"http://www.nytimes.com/1995/03/03/nyregion/new-jersey-daily-briefing-recall-the-recall-bill.html","1995-03-03T00:00:00Z"
"http://www.nytimes.com/1995/03/04/nyregion/new-jersey-daily-briefing-following-the-wallpaper-trail.html","1995-03-04T00:00:00Z"
"http://www.nytimes.com/1995/03/04/world/mexican-ex-president-starts-and-ends-a-hunger-strike.html","1995-03-04T00:00:00Z"
"http://www.nytimes.com/1995/03/05/weekinreview/the-world-mexico-s-reluctant-martyr.html","1995-03-05T00:00:00Z"
"http://www.nytimes.com/1995/03/05/world/in-russia-s-fast-developing-television-new-forces-for-political-pluralism.html","1995-03-05T00:00:00Z"
"http://www.nytimes.com/1995/03/05/opinion/president-yeltsin-in-perspective.html","1995-03-05T00:00:00Z"
